dataset,class,k_shot,seed,support_index,image_path
visa,cashew,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/033.JPG
visa,cashew,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/043.JPG
visa,cashew,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/126.JPG
visa,cashew,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/146.JPG
visa,cashew,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/215.JPG
visa,cashew,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/258.JPG
visa,cashew,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/339.JPG
visa,cashew,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/161.JPG
visa,cashew,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/190.JPG
visa,cashew,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/208.JPG
visa,cashew,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/216.JPG
visa,cashew,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/223.JPG
visa,cashew,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/230.JPG
visa,cashew,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/247.JPG
visa,cashew,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/390.JPG
visa,cashew,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/015.JPG
visa,cashew,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/024.JPG
visa,cashew,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/199.JPG
visa,cashew,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/224.JPG
visa,cashew,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/258.JPG
visa,cashew,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/343.JPG
visa,cashew,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/462.JPG
visa,cashew,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/474.JPG
visa,cashew,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/045.JPG
visa,cashew,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/076.JPG
visa,cashew,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/086.JPG
visa,cashew,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/158.JPG
visa,cashew,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/248.JPG
visa,cashew,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/286.JPG
visa,cashew,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/413.JPG
visa,cashew,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/cashew/Data/Images/Normal/436.JPG
visa,chewinggum,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/406.JPG
visa,chewinggum,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/305.JPG
visa,chewinggum,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/231.JPG
visa,chewinggum,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/295.JPG
visa,chewinggum,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/091.JPG
visa,chewinggum,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/099.JPG
visa,chewinggum,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/406.JPG
visa,chewinggum,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/032.JPG
visa,chewinggum,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/305.JPG
visa,chewinggum,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/167.JPG
visa,chewinggum,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/231.JPG
visa,chewinggum,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/295.JPG
visa,chewinggum,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/301.JPG
visa,chewinggum,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/091.JPG
visa,chewinggum,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/288.JPG
visa,chewinggum,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/099.JPG
visa,chewinggum,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/341.JPG
visa,chewinggum,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/406.JPG
visa,chewinggum,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/454.JPG
visa,chewinggum,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/032.JPG
visa,chewinggum,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/190.JPG
visa,chewinggum,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/305.JPG
visa,chewinggum,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/387.JPG
visa,chewinggum,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/167.JPG
visa,chewinggum,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/212.JPG
visa,chewinggum,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/220.JPG
visa,chewinggum,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/231.JPG
visa,chewinggum,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/115.JPG
visa,chewinggum,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/232.JPG
visa,chewinggum,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/295.JPG
visa,chewinggum,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/301.JPG
visa,chewinggum,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/091.JPG
visa,chewinggum,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/100.JPG
visa,chewinggum,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/249.JPG
visa,chewinggum,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/288.JPG
visa,chewinggum,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/099.JPG
visa,chewinggum,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/155.JPG
visa,chewinggum,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/226.JPG
visa,chewinggum,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/341.JPG
visa,chewinggum,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/406.JPG
visa,chewinggum,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/454.JPG
visa,chewinggum,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/458.JPG
visa,chewinggum,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/494.JPG
visa,chewinggum,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/018.JPG
visa,chewinggum,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/032.JPG
visa,chewinggum,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/153.JPG
visa,chewinggum,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/190.JPG
visa,chewinggum,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/208.JPG
visa,chewinggum,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/305.JPG
visa,chewinggum,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/330.JPG
visa,chewinggum,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/387.JPG
visa,chewinggum,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/167.JPG
visa,chewinggum,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/212.JPG
visa,chewinggum,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/220.JPG
visa,chewinggum,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/226.JPG
visa,chewinggum,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/231.JPG
visa,chewinggum,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/279.JPG
visa,chewinggum,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/299.JPG
visa,chewinggum,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/496.JPG
visa,chewinggum,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/103.JPG
visa,chewinggum,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/115.JPG
visa,chewinggum,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/197.JPG
visa,chewinggum,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/232.JPG
visa,chewinggum,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/240.JPG
visa,chewinggum,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/295.JPG
visa,chewinggum,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/301.JPG
visa,chewinggum,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/360.JPG
visa,chewinggum,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/041.JPG
visa,chewinggum,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/068.JPG
visa,chewinggum,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/091.JPG
visa,chewinggum,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/100.JPG
visa,chewinggum,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/249.JPG
visa,chewinggum,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/281.JPG
visa,chewinggum,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/288.JPG
visa,chewinggum,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/chewinggum/Data/Images/Normal/493.JPG
visa,fryum,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/159.JPG
visa,fryum,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/146.JPG
visa,fryum,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/230.JPG
visa,fryum,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/258.JPG
visa,fryum,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/286.JPG
visa,fryum,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/099.JPG
visa,fryum,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/159.JPG
visa,fryum,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/043.JPG
visa,fryum,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/146.JPG
visa,fryum,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/161.JPG
visa,fryum,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/230.JPG
visa,fryum,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/258.JPG
visa,fryum,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/343.JPG
visa,fryum,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/045.JPG
visa,fryum,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/286.JPG
visa,fryum,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/099.JPG
visa,fryum,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/159.JPG
visa,fryum,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/298.JPG
visa,fryum,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/412.JPG
visa,fryum,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/018.JPG
visa,fryum,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/043.JPG
visa,fryum,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/146.JPG
visa,fryum,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/339.JPG
visa,fryum,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/161.JPG
visa,fryum,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/190.JPG
visa,fryum,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/230.JPG
visa,fryum,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/247.JPG
visa,fryum,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/199.JPG
visa,fryum,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/258.JPG
visa,fryum,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/343.JPG
visa,fryum,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/474.JPG
visa,fryum,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/045.JPG
visa,fryum,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/086.JPG
visa,fryum,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/158.JPG
visa,fryum,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/286.JPG
visa,fryum,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/043.JPG
visa,fryum,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/045.JPG
visa,fryum,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/099.JPG
visa,fryum,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/146.JPG
visa,fryum,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/159.JPG
visa,fryum,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/291.JPG
visa,fryum,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/298.JPG
visa,fryum,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/412.JPG
visa,fryum,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/018.JPG
visa,fryum,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/033.JPG
visa,fryum,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/043.JPG
visa,fryum,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/126.JPG
visa,fryum,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/146.JPG
visa,fryum,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/215.JPG
visa,fryum,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/258.JPG
visa,fryum,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/339.JPG
visa,fryum,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/161.JPG
visa,fryum,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/190.JPG
visa,fryum,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/208.JPG
visa,fryum,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/216.JPG
visa,fryum,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/223.JPG
visa,fryum,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/230.JPG
visa,fryum,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/247.JPG
visa,fryum,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/390.JPG
visa,fryum,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/015.JPG
visa,fryum,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/024.JPG
visa,fryum,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/199.JPG
visa,fryum,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/224.JPG
visa,fryum,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/258.JPG
visa,fryum,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/343.JPG
visa,fryum,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/462.JPG
visa,fryum,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/474.JPG
visa,fryum,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/045.JPG
visa,fryum,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/076.JPG
visa,fryum,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/086.JPG
visa,fryum,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/158.JPG
visa,fryum,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/248.JPG
visa,fryum,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/286.JPG
visa,fryum,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/413.JPG
visa,fryum,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/fryum/Data/Images/Normal/436.JPG
visa,macaroni1,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0634.JPG
visa,macaroni1,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0889.JPG
visa,macaroni1,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0477.JPG
visa,macaroni1,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0854.JPG
visa,macaroni1,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0380.JPG
visa,macaroni1,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0634.JPG
visa,macaroni1,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0791.JPG
visa,macaroni1,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0291.JPG
