dataset,class,k_shot,seed,support_index,image_path
mpdd,bracket_white,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/051.png
mpdd,bracket_white,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/089.png
mpdd,bracket_white,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/003.png
mpdd,bracket_white,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/052.png
mpdd,bracket_white,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/070.png
mpdd,bracket_white,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/109.png
mpdd,bracket_white,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/005.png
mpdd,bracket_white,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/013.png
mpdd,bracket_white,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/016.png
mpdd,bracket_white,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/027.png
mpdd,bracket_white,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/039.png
mpdd,bracket_white,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/075.png
mpdd,bracket_white,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/085.png
mpdd,bracket_white,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/104.png
mpdd,bracket_white,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/006.png
mpdd,bracket_white,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/043.png
mpdd,bracket_white,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/052.png
mpdd,bracket_white,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/056.png
mpdd,bracket_white,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/061.png
mpdd,bracket_white,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/062.png
mpdd,bracket_white,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/078.png
mpdd,bracket_white,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/097.png
mpdd,bracket_white,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/007.png
mpdd,bracket_white,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/010.png
mpdd,bracket_white,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/014.png
mpdd,bracket_white,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/034.png
mpdd,bracket_white,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/080.png
mpdd,bracket_white,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/091.png
mpdd,bracket_white,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/093.png
mpdd,bracket_white,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/109.png
mpdd,bracket_white,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/001.png
mpdd,bracket_white,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/028.png
mpdd,bracket_white,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/048.png
mpdd,bracket_white,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/051.png
mpdd,bracket_white,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/060.png
mpdd,bracket_white,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/063.png
mpdd,bracket_white,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/068.png
mpdd,bracket_white,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/089.png
mpdd,bracket_white,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/003.png
mpdd,bracket_white,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/035.png
mpdd,bracket_white,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/052.png
mpdd,bracket_white,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/070.png
mpdd,bracket_white,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/072.png
mpdd,bracket_white,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/103.png
mpdd,bracket_white,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/106.png
mpdd,bracket_white,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/bracket_white/train/good/109.png
mpdd,connector,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/125.png
mpdd,connector,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/089.png
mpdd,connector,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/113.png
mpdd,connector,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/035.png
mpdd,connector,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/070.png
mpdd,connector,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/053.png
mpdd,connector,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/125.png
mpdd,connector,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/043.png
mpdd,connector,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/089.png
mpdd,connector,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/098.png
mpdd,connector,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/113.png
mpdd,connector,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/035.png
mpdd,connector,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/087.png
mpdd,connector,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/070.png
mpdd,connector,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/127.png
mpdd,connector,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/034.png
mpdd,connector,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/053.png
mpdd,connector,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/102.png
mpdd,connector,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/125.png
mpdd,connector,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/024.png
mpdd,connector,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/043.png
mpdd,connector,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/089.png
mpdd,connector,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/090.png
mpdd,connector,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/049.png
mpdd,connector,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/087.png
mpdd,connector,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/098.png
mpdd,connector,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/113.png
mpdd,connector,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/035.png
mpdd,connector,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/058.png
mpdd,connector,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/087.png
mpdd,connector,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/101.png
mpdd,connector,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/044.png
mpdd,connector,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/070.png
mpdd,connector,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/090.png
mpdd,connector,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/127.png
mpdd,connector,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/034.png
mpdd,connector,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/053.png
mpdd,connector,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/066.png
mpdd,connector,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/074.png
mpdd,connector,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/102.png
mpdd,connector,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/117.png
mpdd,connector,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/121.png
mpdd,connector,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/125.png
mpdd,connector,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/024.png
mpdd,connector,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/043.png
mpdd,connector,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/061.png
mpdd,connector,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/064.png
mpdd,connector,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/084.png
mpdd,connector,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/089.png
mpdd,connector,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/090.png
mpdd,connector,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/100.png
mpdd,connector,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/023.png
mpdd,connector,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/045.png
mpdd,connector,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/049.png
mpdd,connector,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/082.png
mpdd,connector,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/087.png
mpdd,connector,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/098.png
mpdd,connector,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/108.png
mpdd,connector,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/113.png
mpdd,connector,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/023.png
mpdd,connector,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/035.png
mpdd,connector,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/043.png
mpdd,connector,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/058.png
mpdd,connector,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/075.png
mpdd,connector,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/087.png
mpdd,connector,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/096.png
mpdd,connector,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/101.png
mpdd,connector,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/003.png
mpdd,connector,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/031.png
mpdd,connector,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/044.png
mpdd,connector,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/070.png
mpdd,connector,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/090.png
mpdd,connector,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/118.png
mpdd,connector,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/126.png
mpdd,connector,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/connector/train/good/127.png
mpdd,metal_plate,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/045.png
mpdd,metal_plate,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/025.png
mpdd,metal_plate,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/023.png
mpdd,metal_plate,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/011.png
mpdd,metal_plate,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/045.png
mpdd,metal_plate,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/006.png
mpdd,metal_plate,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/025.png
mpdd,metal_plate,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/038.png
mpdd,metal_plate,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/023.png
mpdd,metal_plate,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/039.png
mpdd,metal_plate,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/011.png
mpdd,metal_plate,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/010.png
mpdd,metal_plate,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/011.png
mpdd,metal_plate,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/045.png
mpdd,metal_plate,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/006.png
mpdd,metal_plate,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/025.png
mpdd,metal_plate,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/027.png
mpdd,metal_plate,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/031.png
mpdd,metal_plate,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/006.png
mpdd,metal_plate,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/038.png
mpdd,metal_plate,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/044.png
mpdd,metal_plate,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/023.png
mpdd,metal_plate,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/028.png
mpdd,metal_plate,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/031.png
mpdd,metal_plate,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/039.png
mpdd,metal_plate,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/011.png
mpdd,metal_plate,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/051.png
mpdd,metal_plate,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/052.png
mpdd,metal_plate,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/004.png
mpdd,metal_plate,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/010.png
mpdd,metal_plate,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/011.png
mpdd,metal_plate,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/023.png
mpdd,metal_plate,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/028.png
mpdd,metal_plate,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/036.png
mpdd,metal_plate,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/045.png
mpdd,metal_plate,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/006.png
mpdd,metal_plate,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/014.png
mpdd,metal_plate,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/020.png
mpdd,metal_plate,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/023.png
mpdd,metal_plate,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/025.png
mpdd,metal_plate,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/027.png
mpdd,metal_plate,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/031.png
mpdd,metal_plate,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/033.png
mpdd,metal_plate,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/006.png
mpdd,metal_plate,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/018.png
mpdd,metal_plate,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/023.png
mpdd,metal_plate,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/038.png
mpdd,metal_plate,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/039.png
mpdd,metal_plate,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/042.png
mpdd,metal_plate,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/043.png
mpdd,metal_plate,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/044.png
mpdd,metal_plate,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/000.png
mpdd,metal_plate,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/002.png
mpdd,metal_plate,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/022.png
mpdd,metal_plate,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/023.png
mpdd,metal_plate,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/028.png
mpdd,metal_plate,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/031.png
mpdd,metal_plate,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mpdd_raw/MPDD/metal_plate/train/good/035.png
