dataset,category,split,label,defect_type,image_path,image_bytes,image_sha256,mask_path,mask_sha256
mvtec,capsule,test,1,faulty_imprint,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/faulty_imprint/020.png,1117526,080e2c2c0141764e6d85402f28b08f75ebd452f8deb5535a9917b0d13ff96ed9,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/faulty_imprint/020_mask.png,79a0ab75c16235e33cb6e62cf2b3d454fbdeb4e8c3135f33816f3dd021c9784e
mvtec,capsule,test,1,faulty_imprint,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/faulty_imprint/021.png,1134882,154bc60aeb74906946b1aba1a41ee49f21a7146dd28937cb2c341eb58dfef8e7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/faulty_imprint/021_mask.png,06138363f89f5be38ca65f25c8b86c7f39d920cf18890c89218ea8659892ecb6
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/000.png,1159076,86366d544a0182b04fdeacb62c9b23af8c72af24d35eaafeb8c210f603174728,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/001.png,1158308,329429f109ca9750ed6accb74c719f9257bee603fbfcd91017932b06dfa21ef3,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/002.png,1151509,ae639724afbb0cd1f6c8fa9fc25518a12c05856ec755346d3f328dff0d096072,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/003.png,1169622,04ba8c639ea47eead9e9e19e439aff38eafb735efd49e35f6f84f05791d3cd02,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/004.png,1126614,f0ed2675bd817654bea97f73fd60ed1128b576124b5e183abd806eef1c9430bf,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/005.png,1148662,10b27fd42d8fb15049a3c3a1654dfd2a271657cb339643e7b6878d06212338cf,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/006.png,1168203,68eecb14ce7aeca6f1db41ce4a3e1d47c9e40221e2e2b5eee74b1333469828a5,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/007.png,1180239,a1ead780817351c8eab7c1a8e3bb8578bad97b2c94ad6b0eae126b0bd18e3cd7,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/008.png,1128344,85840f30a41dd16c28973a43c2b25a38da5114b4d60e5966595af6c490fef44d,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/009.png,1118678,90f188a440702eeaf5da17c8dca5c72296fb34ce49993dc802585ce3a7d14eae,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/010.png,1137736,3e1d45837e483b3a95a66aabd9c19947691f14fd54b020723f42fad08a62c922,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/011.png,1157408,f4d1ddcfc0389391a704e4f4c9ab71457195d844a2e7d4b7f2c0692898d0d227,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/012.png,1137629,3e2dc3cb88d1d937c41e5a0cc317f253eb89a369b03fd5b77f904857a6e802fd,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/013.png,1136195,2934c67a6c46d6a8ede27f506ea989b30bdaca87d700548fc2bac5b00a6ce596,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/014.png,1117783,4f0f1a2180cea8d3c1d77a6c27535553c2d6b9d069bf5904205f2990050665cc,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/015.png,1169815,73f9292911fe95711bec4fcb425d3bee1c98cd7644c85060cc07128a4a4503da,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/016.png,1147177,9308c98dc2b02a4ef41facc17f016b7a2badddf085945cee047bc724db1b7cee,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/017.png,1148876,210099387bd7d4e3812bfddc1071e60dc9b532ed7feb21487c88ad6b1e3e7e93,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/018.png,1161918,d049beb23eae822a019c2bf52a260196a2747ea921262306529ac23ded549fb4,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/019.png,1112977,776cd10c653f7a3db4b4a60989644e406dd891d018ac53bf163d1d79cde7cf74,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/020.png,1161004,245a48284fa594533271fd723a55e8d05fbc7c8c514fd5d355eec6f8ff2e9e92,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/021.png,1178580,0fabdfb2dabccf3b013229260e9ebddf945449879d1d802b315b17465628b145,,
mvtec,capsule,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/good/022.png,1148123,23dd64f41289b176284ed71e86025ad347d7e242772df0dac61eda0244ce9b8c,,
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/000.png,1171411,17250f77c17c15f653c9924933e192a4e96647ed91eceb5935156bf819629be1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/000_mask.png,8c958ccef9d89246cef5a15b9907dae63339cbfe40dc9ccd477824b92c42b125
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/001.png,1162372,3ced8e481d7d7cc07f5f885dc7db4b5e10e3017ad193f33194f3856975d2f5b6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/001_mask.png,eccc0f66a275d2e34f18a3305c5fa6cf6592e492f245c04060c18c4db1301ad9
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/002.png,1140980,03a69b4967602ff7e8070a90c71b872bde0703df4195fbfd1fb675ce04b37f12,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/002_mask.png,8b41d591757fb4621d70ee0dee6ee01155d9150d7a6bee1ea4f3e03e681b87e1
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/003.png,1165439,865fe5dd2f4ea60b3c2a43ae8a6b5142eb6195bf15b6284e30ae31aee09f3836,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/003_mask.png,b9cd0bc79ee414e5937c8c74fdbb47a476dd819615d08ab26babae7406f33a4f
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/004.png,1165530,a7a8ca3ca91328131b21b885486b611483c8df41eb4ff0931fccd2df1cb99724,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/004_mask.png,4a20456aeb5c0ed4c3245540a00477f701a9b5b3a5632e20eecd067b69cc8002
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/005.png,1176734,6274475577cc2ef066fcd79f01048a7229ba212fa3c529e6445f0cc2258063df,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/005_mask.png,d450cb01ec38050568d135af4a027d70342fefdacafc22076c3282d0873f2c24
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/006.png,1173446,30dc259e94f5caeccc4612e43681c4f7f886e4180d132bdf6ac9fbba9bb38c97,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/006_mask.png,b591b8d0cc5500d6fcfc1f0d60a226462477468a6a831adad7e85e76654177e7
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/007.png,1163712,7108497f69c6e388ec6b3626179dfa59c671dcb33307406136ee818de23eed94,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/007_mask.png,87173d1d9dec8470659d8bc0749f94b49b44bc1dda35efaca5c9268632404af8
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/008.png,1176560,a4b4bc791f7a92dbc5c4561eb9c3367a833c57583e927d27c347f5b0549bac7f,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/008_mask.png,399fa28a64b0733817d70baae1dd1e20b64467bb1a514decd691bf5296f93734
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/009.png,1135543,797b1a12f6a2540ec5c66a24dccca383eb889459d526931ff684371524dd6bab,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/009_mask.png,f6a942b5f482b2e809563816a8fa6f990d1cf259aa03c77d5b309aeddaeb8533
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/010.png,1153006,a233644e417b9589d1043afa8e3656610cdf2e878b557915c1bbf95285b5a1e1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/010_mask.png,ef8f85670cf033bcfc83102d0c33e473b184f5ffd61bebdc217a463086311650
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/011.png,1139206,9387d05db7611210021c2bc1f4d8be5d65a6844bcc6e8c8fa437b345ae703693,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/011_mask.png,b4748a03a64397b3167b2ea70df6aa7463c15420a3a69b9ac18bc11614b6b65b
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/012.png,1144170,e39b8b40ca516ceb5ce03ed8b77fda4634ed5c98b29f3939769dd50edb3f66d3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/012_mask.png,86d53049f6aa0cc0f914ad503eb705f1e27f13d521b625e2a9951e32c4aebde5
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/013.png,1157958,fe07e95a22d0c76f11d9d8b9ddf1b6fd57ae4d81673d74bd6cac16f6de86900b,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/013_mask.png,069a8dfc46c2708041f4d0cc299249699f6b8586fd9f4708624272c61d2f8c87
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/014.png,1164687,437fd4ab34aa452b9740d7f709c81b01e3afbb4df5d3906e15cfebdca1a58897,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/014_mask.png,7c1657907de94c841e365ae2a336f6c7b97ec4084908c06ecbd28466070dfb42
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/015.png,1154476,39f343cff6f44a9c15dee56ed6695f4eb811273eb6f35115189b1b14dda8be9c,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/015_mask.png,aceabf346e72c8549e63d1e403c3c44df8939b76433e6731d7a391d2da9f3fe2
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/016.png,1153264,612810f76fdcf9b6b26e86e4978de50949fd18bb787f41084120a337e6db69c5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/016_mask.png,07fc56ff0a9ac3c83b2440efe666e7926cf545f2aed3528300b60152c2ba3bb6
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/017.png,1155306,6aa71a125ac0f802b6d8c6900ffdb66223edbba0cd1ac02cb340d7f1f64b9119,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/017_mask.png,75e04ee70d47d371b84f5a0a93ff8a00b8b94aa2b16cad9071adc45f1b9a88a5
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/018.png,1130599,3a8b1bb45cf4bef0f0df199d4c3483d7f51dd0b1ad9bc28d6aa9824f4405619d,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/018_mask.png,a361cba171109e951eee889fca614f0a2e5f5bf17a0f6f7473f6ece9dba12aa8
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/019.png,1143161,41906b8812ea9016906882a5a9bb0b9aa6629670e792de6a2112b8672cdb4d55,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/019_mask.png,0fd7fd4cc779ba234430462cffef0b58ca51d892f7b5d4961417b09f06215b48
mvtec,capsule,test,1,poke,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/poke/020.png,1136573,01e3fe444e2924034b2cca2cd36cbb8961cfc7b2c1810b749bb2d147649b382b,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/poke/020_mask.png,c13af1a486b32d119d559770c0620d5aa3511795533ad830a11da527e9ff8895
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/000.png,1170890,f2affe78c2d06202819520c1d74a13cd4ff2467d5c6eaa52f073c2b0644f449f,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/000_mask.png,59d5cfde64cf7de7bc7a6123daadc9827153bad3f0af7c6408d2fd71b70ebf42
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/001.png,1162369,873e3d60c26ebf78d3da28ebeaf98cdeb9e9cd54e9e417123cd42ada9dfda00a,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/001_mask.png,5ae09290751369ee1051632d65805568d314cb0a08ccff2029e4e0916e40d6df
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/002.png,1145405,42b5cf1f33d376c206cf18f87417a8935387fb88f7a9aecc7f24234a0de1230f,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/002_mask.png,ffba9a6e060d69b417c7211b8750452a54890e8950f96c0bdb20d98229271082
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/003.png,1176967,40aa88ba337cb327f148ee7e067e606e2fccecfe881bb81a0d1b74bf6abeb0c5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/003_mask.png,01daea10b9946bece73417f47b6056837e37db63c7d6ff83c5a9951d80007341
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/004.png,1167161,10811cc8d0fd21bba9a49bfd2fb3a039ab728e6ab5842bc9c7ae1583060de80b,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/004_mask.png,44513324719c26a5e89205d7f8c19f9ccc44f43c4201506318b05ce29b66ffae
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/005.png,1177152,23fae062f8cf5bee1a5244e8851be88c739e6cb5f952f2ba5534dc737fdbfc6a,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/005_mask.png,763af4cfe438b8fdd619abb86af97f7e8d1edd25b9c0bab23a60968af3e61aee
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/006.png,1171537,a2ec6b8501226f3d1dab0df63689f3e222f5ae54709f9af5948fa8f06cdce7b9,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/006_mask.png,f9013934f33d5c2901d1ed50bb9ae07544a6c46b251f1513c2cbeca122ac83dc
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/007.png,1144509,468c60496275b35ba5e6531bce1ff4ffdf45b50eea5166333d96cedd27aff9c2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/007_mask.png,6bc14fa1e14d7f0916062ae8fe4a3543a22617d1b3241b249fd38000edbae022
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/008.png,1175407,3e56a31ae634749add4c51afc972156d0e6470959bbb5e804e13dc5c15296294,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/008_mask.png,85239ed250234335b9ed54c8ab6424f4311b09c3260313f06007ed4de2beae35
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/009.png,1177563,640e26355112bc65a4cc729edd4714ae12ca69acfa5a0f646fcb8fa03e04cd61,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/009_mask.png,4f484850177bd2dc34aa13c84a17948bb696a5ec0f622ba44da09832e5c43a9d
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/010.png,1119483,ed445d2a41ffd00d09217a0f038081e790a94fcc869bc5c5698913941fc19246,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/010_mask.png,19a2fa13044d23013bf6f4244c0e02dcfc2ed68632a21b3164268b0849190f6d
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/011.png,1114181,2b600445249d235479d2e108d427bb5dd65f1458509115a1ae40330378208a8b,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/011_mask.png,d1b41e86d6e67b233dcf18e16780190e6c32a09f4a0c1956c8291d77eeee82f3
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/012.png,1119843,10da7d708dba9a273461adf5a2950d6f5e158b5ba19c5ffd3dc0c650ac08c70f,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/012_mask.png,0e5a992f11c8b1dda3769f4fa470c1dd453f1e60b2d0f4446ed4941f347d24da
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/013.png,1133024,08a532f218f9155fb934a4a704b5b054b71e366628f4a1294950a30c1a2f71c3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/013_mask.png,a961c78fcc78217b3f3e67249b7711da6601cc1ddec8748048c0e0fe2dfd1c02
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/014.png,1131526,f635566a061fec1d63ebdf07d26f3a685812b274d4ca0101acf284155e4d6704,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/014_mask.png,a55dc6242574e3b5277f0c113eac753ccfad02b2c65469a8d457d37a14168899
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/015.png,1134685,5c2aa9ea18d892aabf60463ef08bf4eaaf2f4543b7739a6b3f66e9109409b1dd,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/015_mask.png,7e7e8c10417c9932f7bfeb273e92792db528fa1c5e3463b45c48343d30f5ebac
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/016.png,1144843,88d285a89ac941ad0fa6173451ebb439b022fdfe3ec7ae15f01dad74166baa04,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/016_mask.png,6fd8bad252a102b5862b2835616180d66f1814245ab67291cbf5ef4684fcf52e
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/017.png,1146475,4fefcd482a9d7dc7516ee76657db2547c8474007b1514b56e1fefc29839f30cf,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/017_mask.png,0fd70441c8212133ef370b8d865b51354eb51e216518c1515d1a32bceb00cbe1
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/018.png,1151918,ee36046089cd9cc7482058a120d0824a871437232b7c2536bb8fdbde2afd6526,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/018_mask.png,f5f519ef39ebf0b603a05cdee36efa86712219c9b8456692bfaf4e5cc7b35dae
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/019.png,1151570,100f302f1da941165f4df94726685edca222c6937fffb069a9d77adae9b38570,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/019_mask.png,8eed0cd11e26bd58a9d2f252204f48b2de781d87d88731a32f15223065967d3d
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/020.png,1130457,093bc97fa7a7c2a21337981c725a503e7da858f787968e032522aedd246bacd4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/020_mask.png,0056c390f4fa42e3eb97bfb14061119ed4eb1b36246e908ba411f1d36b8eaa2f
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/021.png,1135468,4f842004993f5e1bfd51d25201b8fadfe487ce5ca9dd19509e37abad1d697a44,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/021_mask.png,d466472bcedf64f0d01ea9dbd9fc2ad0ba0a5c50bd5f6755bbe46777b340e75e
mvtec,capsule,test,1,scratch,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/scratch/022.png,1138375,92b5f90ce33d9080f9de3fc4bca5bdfa81c385994d5418789417fd29407aedad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/scratch/022_mask.png,d6617942e357a7df793b3989ffaab25195c2592b49b1910289f5c62b186c2ad8
mvtec,capsule,test,1,squeeze,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/squeeze/000.png,1159058,28e839bfc1dcc9c8c811d0f3817fb7c1184147883f5fefbb7b6fef787e69dc9a,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/squeeze/000_mask.png,974ab89ac5b4f0f768f38c3faecdbe4c7ad6ea75821cf905a62a5cafd440bdb9
mvtec,capsule,test,1,squeeze,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/squeeze/001.png,1176066,3e60541e78494f3a3d410859f742ea3aa3b9d050a86e1eba967c616d46b6643e,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/squeeze/001_mask.png,416fd66c6802d5a5550254637b9c3f23241628f2c61a00d308d4c7195d878be8
mvtec,capsule,test,1,squeeze,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/squeeze/002.png,1172539,057d11aeff99cac7065c36bfe9c59af373affbe783ab27abc244aeec7353878a,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/squeeze/002_mask.png,aa430edca962f36bf878a6c19ca6ea14de651b442b0ba51cb22af28f9e6057c1
mvtec,capsule,test,1,squeeze,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/squeeze/003.png,1157695,9f1de3ad0ae22f3dc6dd842eae09fd7347170c5706f534c909952a96d0cc5437,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/squeeze/003_mask.png,9c21aec66029d4ae68913f183552e9c1b1bc67cbd95c9ccd7e5c388b25279573
mvtec,capsule,test,1,squeeze,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/squeeze/004.png,1188957,6d5f8898ae3d8affadd8c8853a8026c48586aa71c7cbe8fb7e1f8186163eae46,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/squeeze/004_mask.png,c0d1de45c19218a0db365c0e3849ccd12f0e73de3e475ab7abdc0b60928c4750
mvtec,capsule,test,1,squeeze,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/test/squeeze/005.png,1144254,550557b98d77ceb698d72060e66d8fe0f0598c3efbd62966da3a70763eea2433,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/ground_truth/squeeze/005_mask.png,e680b13e546c48f8f730076ee14f8a6fab40c65e74f5076741e8999387d3cb96
