dataset,category,split,label,defect_type,image_path,image_bytes,image_sha256,mask_path,mask_sha256
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0980.JPG,125656,66af7faba61385f25ab50c4306d3ae97d246c09acca8154c241475ebb3c4a802,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0981.JPG,118419,1d4eded90ea4a4141f59eb4f481061e55c0254d039f9efd7e76ba381a51c9a9c,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0982.JPG,118901,3e1c41acc0428fe39f58ac59e688822a583aae03e948ab4f8142b108d85f5f25,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0983.JPG,124707,9d374466f04831febeef7f5aef48db01a82b0218df176bc5d4f04ed0b66ffd3c,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0984.JPG,119558,8b27b6849da8018aefbad79b7aaf776ec6e56a845588161c79a7ec3b6b80ba15,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0986.JPG,121367,126445282e53866567f008f2aced9c9362bd8c4fd840297c61bca97e910483c5,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0987.JPG,118600,1c08732546f1e2742f867f541e39a0e7e1af9d20e511a7b10e2f22de4e7fa807,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0988.JPG,125272,4e1d4385ab9bc23e441efee49d597c56019dfd00174c5ac0c543d883d9e18953,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0989.JPG,126242,60dc58353f925fde993eeaa5d9f091e255badff633943abcb3084f0479d1a099,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0990.JPG,131395,f823d4bde18740dfeb3bc4118b6ddee5f973260bb68c97d7d9c5fbcfafca6e6d,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0991.JPG,129802,2ca9cd9a879185650698dac8f3970270adf736c6aa0cf97cd8ef2859fa28ae67,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0992.JPG,121127,5bd3fe2570aac997e36cdae74ebda5cb1dc26c3d0ebeee8792b73c410d04086a,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0993.JPG,121212,3faf9313ac00ed019a8ca8288f137397759811b756b0c86d0b3dccf6e151a516,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0995.JPG,120930,b8913764e7ca09cdf26a47e74bfecadbe5cbc76c96c21ed813760f5bf3c227ca,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0997.JPG,115401,4ffaed6fbf9f97c6fe11991b8bc72339cbeff6458b0e536851efeb0d5e4736b1,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0998.JPG,120984,ffe9b75c975c95ecf9b5e4135e6c6edc1dce38a8f7c5e63872ce98f5a0f1d815,,
visa,candle,train,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/candle/Data/Images/Normal/0999.JPG,120513,991955ff91d944995f59db98735e4235af4838b660ee1703cfc52d54a11f1944,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/011.JPG,244824,f5bbabfeef8e263ea8bbb99fef0c3cd9837558022b493f8b7eb4bd28c455123f,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/013.JPG,243702,155b574c3f51e9a610f393877b3443a8e15e59e54f9cc3efa60dcb014404d3d7,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/016.JPG,248162,01a4cc23717deebbf1d861ff8e896447cff5a693e26281569c7d7e022dd472fb,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/024.JPG,237119,1b3651720330967edb1c43c81504162f3bf38d63c2afc8fb0aa3934df1a12652,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/026.JPG,261363,502194aba34449f5ad1b599f1dd97ce901abe54f5955d2fe965a5ade4c5bf268,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/027.JPG,248632,24b8c30b448d90427c8b52ece05b3c777ffbb48fb23e1904953aee87a042340a,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/046.JPG,245382,73cb77a20a1be8204e214cf766c7e0a2bb6bb78d88c69fa7ae7555f8ce86b67b,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/062.JPG,223692,dc7bbd3eeff5e5f71ce6a0b0fcf9ca89cfa46c3f44ec362d6493b8a7b746a1c1,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/100.JPG,263702,ca5e203826164e0e7b8c2909c68ab3dea2c4af4162d97b482f0dcb6385530740,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/107.JPG,244229,24519452f2e3589af9cd228227eda595a494c5747e9290615ce5add27e561bc4,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/152.JPG,262776,968f1d014cc3d6d807da045bdfa353e731f6b0079a475dc1950e88c2f22845f2,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/159.JPG,242397,9b68f522bd7fd5411b9053f0d979e281a8cf5ed3392dc1ffa0541b35349b9a0b,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/168.JPG,242642,c9ed9efece13bdda34d13774237f3bd786c71170f1d07ec69fa56c4ce05f3b03,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/170.JPG,255089,4ea2687eab569afa36eac067780b339418032b62217aebf1bce27ee7edaf89c2,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/172.JPG,243498,e4782290d3911d15fcb8f06180ce98b9e63b2ec60deebd9a40fc50270292f9b5,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/174.JPG,247762,e7aa4f1fd5ce326ae06fc9944050ee58e2bc4d31a56dfac39f757b75282034e6,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/178.JPG,261319,d86eeb6a5f962e9306e42513b50e0d2120884219a7eb58eb5c59924c9bf171f9,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/179.JPG,239158,f7ede2371eea009e6428ffb2a3b41ccc0b2500a46926826dc7a9b0c87fd06ccc,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/187.JPG,251992,68501194d95477565f7977766e34c8a83842fcba8e0e7f7cfb3d3f7032fde5e9,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/196.JPG,241856,c2bddb1df001e5929f90067e2912e2aedaea4ddaf83a8b988b90c2404b7d2dc2,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/208.JPG,237690,e2d40db957d6df882a1ca8261a00d6c731181b56e19092347e839f153b03818a,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/214.JPG,252560,3c7b6589131b4c1d928cb4b30e187b60ed82dc3d7affac09cddeb74f33180e5e,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/215.JPG,250131,e9ebf4393da354d4c9e4f3f799b1fc1abce941d3926b2a2d64c4b3e12d159c41,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/237.JPG,231542,fec4b496c94cb78df6015bbef44728b50757c04a71781cf519147a4047cbec16,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/240.JPG,234434,3842ae719968508bcdcc6354d67c77fb0b85ed47964f5cf9e8ec291addab36fa,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/261.JPG,256300,a815c0425a61085a2b3bc90ba7f88cf7cf5885ffb86d378cf182a7fc77f606ab,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/286.JPG,242921,48c0486a26edc5280f2b1ba18721a5ee964101cd3e5cc59f356f50c8547c7a93,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/288.JPG,231941,37cb113aa8827eea32926c3994ea1af8c57272278f8161a2689c211b37d8822c,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/294.JPG,230985,7bb88078e3e2f88aa520550bb4e2095c415430c2b03af6a495e5301ae112981e,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/297.JPG,236901,9d68120139f9312bef4198d901a4383a688f1762d9186701c373cb3ff40b1e1e,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/303.JPG,238462,d4574fdc5849a418ce73fdd1f0b71166b21637b20b7ac1f22b192cc1e10c2a41,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/306.JPG,215761,9dd588d2018d2e2c5ee9830189e10996d73950eb12e70cbd181c52ffe4312e81,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/320.JPG,258781,64a6720bea00b89cde2e0ad99be9203e124042524605d3f5cb139c3af55c7d3f,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/324.JPG,230883,e8523c5ea86392a2980ed7bad9788d5bf71e10114667c3e09137c6fa7faffc2c,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/333.JPG,239283,a666857b8914069cac611288dbbf49aca38c14fc1720dbae8a5b3505ee778e00,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/363.JPG,252343,3b7e1e0836f88e264c805bb7714d639daea242bfcdb8b30626465d6e8050b00b,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/377.JPG,259564,9154131dd5541bc188aff81559d90e11bb266fa6adaca29094d9ff3ef1b62a96,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/394.JPG,257249,da4a388004bd44e953b429b3cb522967f5915c40af2c346bbf870dfa94dcb5e5,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/400.JPG,244546,8580aa67f5f9c5f6bd7ed94af114eaf5dcd261b032e7fd746ecec3caa5f0d7dd,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/402.JPG,253842,df020fdea1995f9a0bd2f9c8685bc87be0609a0482e3e3147d053da4d5dc7deb,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/417.JPG,249962,01d258ca9aa999e2ba1476f689ac26fd73b712070c3d20ae77202c276bd79978,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/423.JPG,245478,47432e92d9c7a4c6e0196fbb91118b2a6f4c4582573a09298950783f3b69d09a,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/427.JPG,241448,23eed70030856cc8bdb3bc7302914a4043a7d8bbefe2fd1463e146e50dab1216,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/457.JPG,239549,7886014e60447f10dbdbbb2f4b7c3e9bee4a21fc61ec73f00e574221eac9adc1,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/469.JPG,254718,d8c68ec434dedefc34356cad4eefdaa58c6d982245ed4aa898ed894499f7e108,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/479.JPG,239462,7d9415feb393cf52578e861d1bcf2b35a50eb76870c3d955904aab0f26e0a0bd,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/483.JPG,263307,7ce7658e3ee79af8f0ca735a53d5fdef06bce02d623f45ca27d78547d5af6c28,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/484.JPG,244746,90f77b8f1b21032c2169e9a4bcc3d4f3c5f45a3f7558e0a493dfb326413a6638,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/488.JPG,240515,aee1c269ac0ccca27bead78bc466eca75eb7e9d515b738df24c2bc6c421afc6d,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/490.JPG,240023,4f99fb08067e9b26930057d507b0e0ac0852a5fcdb35e041ad4d6503e3137204,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/514.JPG,237125,c570ee58e85ecefb7d08ce5cabf87078b2bf0f395765163c956d21a50b369d43,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/518.JPG,231511,36e23399ee5098747cdbd9f42575510e9ecaa6354e2194a314f60129b2c8fa13,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/520.JPG,249834,12431a9dc788743dd4d5903b0177eca35996726158e3e2f3b9087f6d9e3532d4,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/525.JPG,251825,d75088d42ca70d2f73234b3ab6b46bc872a897d8b3db8f642f5fe26ed47a1f21,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/545.JPG,244757,f70a708a041861fa838a6c6a778ba9139c9f018b082c0198807184db097da257,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/552.JPG,242045,7d306ca5c9ba6a8ebfe528b3f06496ab3c40c7047804ced444ac69d8338c41ed,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/569.JPG,242075,31fa3d6d967a7bb1c13b59625a5c8eb5c6d17c8866d48dbe9f74b326aafd406b,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/576.JPG,244283,b2972ce9c9616620fb725a4d01288a73737cdb8e081137684f8fba72947cacf3,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/580.JPG,241558,bf6a10c86cf9eda179ae057a49cbd71e4103dd628c937f9812222bada2a17f4c,,
visa,capsules,test,0,good,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Normal/594.JPG,240135,eb5487c6445536537b7fd185cb177dbbfdc562e8224cab9547c5eb5026bb4dc2,,
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/000.JPG,239946,c7e81efefcdb31b22bf6087ad74575446013eb2f3925c0e3265d467a2caaad7c,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/000.png,590f402b2bc39e8d64e01b6cb08aa3a21a897ac920036b26ffb5178e26216d9d
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/001.JPG,252601,76dd4a2f47089db32cc3c386be0efcdeb48c8b1858512a4272d698ccbb6e9d1c,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/001.png,d4119581db0a766d0514a616d845068a5d91a3c009333eb98ebedf47bac1fd13
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/002.JPG,246334,0915d84bc965a23aa6b25ee1ab5c625164a810c8d74d13f21efe30a2fa495247,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/002.png,471639a468a8fbd68bb6d342fd6f21ee43c4e569911bf25a2be3a50fe238a5e3
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/003.JPG,237540,331958377f275154a5399966ecc536fd4304b619a68ee483b9cfb332eab2d6cd,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/003.png,e4f40dabc5b4325babb05f05a158fb9160a7e3388fdf94b4afb0cd6f20a27093
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/004.JPG,241766,ef6c0b8b14447ca8e1ae5b1b51ff1543d406a8c80549f432c4b08a5dece865c2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/004.png,80980eaf9947b745d9097e57ba45e379a0399cf34560acf23009539cbcdda549
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/005.JPG,234610,346bfc5d4b32ab6a9632da37a7f01b6219fe57380a4044061cf5c90e38e49108,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/005.png,1ca793135ce9301c6c08bb538f4a91f4bfae00623ee73324a6ec43ed71257aa8
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/006.JPG,245612,1f6ec527fd0bfd2c7e3bf7777d631e27fa7859f4cb66289aa8c71579930c51ba,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/006.png,53ff7ad03654bee249473737e11d46a79a1611d19d5b7d620ac02754b5922bfb
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/007.JPG,249125,6f1a7111cd50319b49acb816e003510d874ed635d985c06f6a7e4dfb15634c3f,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/007.png,095a3a9e737c258c2a8477c5e5fba88409ecf22fbb86b1636a826c24b1636400
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/008.JPG,230076,c15544699cdf81bd9a368d057608600fe81b02051181280ecdc739313a657406,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/008.png,a2e4432b48911dc0c3fd02a3c59d9c381564ca2e3876b7949e50acb77f6306f9
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/009.JPG,237573,4375fdeea646b9587119cff1a0cd9418d83eaa33a703f93f07fc3d6955ce8501,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/009.png,878484630f12558ac24b198dddc064003aad30b1a3b778f03a4a6dace8297d42
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/010.JPG,253002,23b383e42c111073db810a753681b898ee65a23629966e9caaafc0ab09a63175,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/010.png,2c20aead1668744497de678b657e2575090f81fbfcdb64682538e3f7b3e3af73
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/011.JPG,244937,f39b09d8462fd721cb696b8a9456ac220c140d0245c8036e58e8a56f90cc46ae,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/011.png,40384e872296ea78c84f5dadf079b619ab7262bc24df09dc0d9d9a948e2ea022
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/012.JPG,237791,b2b441e65c25ba93a679fada3d6d5a6b23ab34c6eeb1350aed71320254ad1412,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/012.png,c48a0389897096db939d6688f68d4d291d057bfe4ddbf0a830e7b4647c478dcd
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/013.JPG,236737,8fcbc279c06651fd0932058a46b49495dbc1b9df6fb8d17997f0bf0289a23a1e,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/013.png,9e866de06933dbb43e8066e5d0faa842f3ccb6a3f47b0009516fdf4b41f1d658
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/014.JPG,253524,5c7383ecac2b11abef39f3d7b6f6869c61a01d6b4d78a59aa0b0a7f5beb0ff82,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/014.png,6ee0e8cb4de9bc725dda97470d2fc5d971654cf29472617f34f85ba0e3d4f048
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/015.JPG,237567,a6fad688d6836629503c33155726186405bcdb8ddf78e1e1c91e4d4cb69498b0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/015.png,118650d9339dc53a854c5a2d283a533de334e13ecd3bb1d93100685aa1b911f8
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/016.JPG,244277,40f05bf3d8cc92d8407f179e431cfff67e0a8024be01deea2075795dffd4cfd2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/016.png,bf1ed0cf29df93ce69c32f2bc00ae9c0b73417aa5e57380f8760fb34d8a29d49
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/017.JPG,232328,4a7e36eeec1866061f88fddcab1592bba11ee54f5e5d9a228f88831733bbf3b7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/017.png,b9acab80c8562670ee39b80db7d02bc67a295deb0c36965fa4d92d9a087b0c78
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/018.JPG,234837,12a23cd8a5118870d1a1663b34697aba00e6c06661b5e9bd05a481bfa2bee8a7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/018.png,090e84a15316c04477de00322d5c99ec2d29ee2c2c40c8d80423ceec4000bda3
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/019.JPG,254687,094f90fda64be342bd38b8e43d8aeea5e7a6b02d266e5e41cfc8a448d62c0c01,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/019.png,9128cb402973787dfb358e82f23b6ca7407d2ee19ff35818e0bf25c00e21a572
visa,capsules,test,1,bad,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Images/Anomaly/020.JPG,250103,275532f2cbe28d92bf32b925602c174d56af798ce6963bcfa1fbc913f8cdf80e,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/capsules/Data/Masks/Anomaly/020.png,efed9f55644ed525f51f4b16e7465a1105851e90262527c9953cadb0cec013de
